customer_id,first_name,email,loyalty_status,total_loyalty_points,last_purchase_date,segment_id,earned_points,updated_loyalty_points
951,Diya,diya951@mail.com,Silver,4072,2025-01-02,7,10149.869999999999,14221.869999999999
952,Rahul,rahul952@mail.com,Bronze,5557,2025-01-05,3,6999.04,12556.04
953,Rahul,rahul953@mail.com,Silver,1746,2025-01-01,5,7866.545,9612.545
954,Arjun,arjun954@mail.com,Bronze,3400,2025-01-02,10,9560.025,12960.025
955,Vihaan,vihaan955@mail.com,Gold,1092,2025-01-07,3,13787.215,14879.215
956,Aarav,aarav956@mail.com,Bronze,3989,2025-01-06,10,12480.5,16469.5
957,Meera,meera957@mail.com,Gold,3409,2025-01-02,4,12804.365,16213.365
958,Arjun,arjun958@mail.com,Silver,5241,2025-01-02,10,7690.475,12931.475
959,Vihaan,vihaan959@mail.com,Silver,4884,2025-01-06,5,15148.725,20032.725
960,Priya,invalid_email,Bronze,-3430,2025-01-05,2,17468.475,14038.474999999999
961,Ritika,ritika961@mail.com,Platinum,2964,2025-01-04,4,9772.27,12736.27
962,Kabir,kabir962@mail.com,Gold,434,2025-01-04,8,8677.52,9111.52
963,Isha,isha963@mail.com,Bronze,1308,2025-01-03,4,8886.925,10194.925
964,Nisha,nisha964@mail.com,Gold,2059,2025-01-01,2,5486.73,7545.73
965,Vihaan,vihaan965@mail.com,Gold,4402,2025-01-01,2,6491.64,10893.64
966,Saanvi,saanvi966@mail.com,Silver,5909,2025-01-06,6,17259.965,23168.965
967,Saanvi,saanvi967@mail.com,Bronze,902,2025-01-07,4,18774.755,19676.755
968,Aditya,aditya968@mail.com,Silver,1807,2025-01-04,3,0.0,1807.0
969,Rohan,rohan969@mail.com,Bronze,4992,2025-01-06,4,14143.619999999999,19135.62
970,Priya,priya970@mail.com,Bronze,2209,2025-01-01,5,13552.56,15761.56
971,Arjun,arjun971@mail.com,Silver,910,2025-01-03,4,16686.005,17596.005
972,Meera,meera972@mail.com,Gold,4944,2025-01-02,10,5569.295,10513.295
973,Pooja,pooja973@mail.com,Gold,1881,2025-01-02,10,20328.91,22209.91
974,Tanya,tanya974@mail.com,Gold,3790,2025-01-02,4,13687.2,17477.2
975,Rahul,rahul975@mail.com,Gold,3557,2025-01-02,10,14776.81,18333.809999999998
976,Aarav,aarav976@mail.com,Bronze,3422,2025-01-07,9,15042.285,18464.285
977,Vihaan,vihaan977@mail.com,Silver,3487,2025-01-07,2,12457.145,15944.145
978,Kunal,kunal978@mail.com,SILVER,4057,2025-01-06,7,26633.755,30690.755
979,Rohan,rohan979@mail.com,Bronze,1087,2025-01-01,8,6541.98,7628.98
980,Meera,meera980@mail.com,Gold,1325,2025-01-01,8,733.565,2058.565
981,Kunal,kunal981@mail.com,Silver,1135,2025-01-03,8,19369.305,20504.305
982,Aarav,aarav982@mail.com,Gold,5138,2025-01-01,5,24366.0,29504.0
983,Nisha,nisha983@mail.com,Silver,2210,2025-01-02,2,3104.455,5314.455
984,Ritika,ritika984@mail.com,Bronze,2750,2025-01-06,6,-3373.78,-623.7800000000002
985,Vihaan,vihaan985@mail.com,Silver,909,2025-01-03,3,7003.485,7912.485
986,Pooja,pooja986@mail.com,Gold,5774,2025-01-03,4,11701.185,17475.184999999998
987,Pooja,pooja987@mail.com,Gold,930,2025-01-07,4,18149.91,19079.91
988,Saanvi,saanvi988@mail.com,Bronze,2625,2025-01-03,1,14446.064999999999,17071.065
989,Anaya,anaya989@mail.com,Silver,3054,2025-01-01,8,12757.96,15811.96
990,Pooja,pooja990@mail.com,Gold,5556,2025-01-03,2,14545.91,20101.91
991,Rohan,rohan991@mail.com,Bronze,3750,2025-01-01,2,32542.41,36292.41
992,Isha,isha992@mail.com,Bronze,2260,2025-01-02,9,9931.48,12191.48
993,Aarav,aarav993@mail.com,Silver,2401,2025-01-04,6,15463.619999999999,17864.62
994,Nisha,nisha994@mail.com,Bronze,3636,2025-01-01,4,14161.905,17797.905
995,Siddharth,siddharth995@mail.com,Silver,5281,2025-01-07,6,16940.57,22221.57
996,Tanya,tanya996@mail.com,Silver,4860,2025-01-04,5,7791.995,12651.994999999999
997,Aman,aman997@mail.com,Bronze,1080,2025-01-02,8,7140.46,8220.46
998,Priya,priya998@mail.com,Bronze,2360,2025-01-04,3,15384.025,17744.025
999,Ritika,ritika999@mail.com,Bronze,1317,2025-01-07,3,13163.619999999999,14480.619999999999
1000,Isha,isha1000@mail.com,Platinum,1948,2025-01-04,5,3164.12,5112.12
